offerId;variante;conStock;precio;productIds;slugs;tiendas;tipo;arreglaFalsoSinStock;skuYaEnDestino;titulo;url
31389;Rosa;no;25990;5340;bonglab/fat-candy;4;unico-destino;no;no;Fat Candy -Bonglab - Rosa;https://astrogrowshop.cl/fat-candy-25cm-bonglab?variant=Rosa
31390;Celeste Transparente;si;25990;5340;bonglab/fat-candy;4;unico-destino;no;no;Fat Candy -Bonglab - Celeste Transparente;https://astrogrowshop.cl/fat-candy-25cm-bonglab?variant=Celeste%20Transparente
31385;Negro Humo;si;25990;5340;bonglab/fat-candy;4;unico-destino;no;si-huerfana-mas-vieja-que-of185;Fat Candy -Bonglab - Negro Humo;https://astrogrowshop.cl/fat-candy-25cm-bonglab?variant=Negro%20Humo
31395;verde;no;6990;6020;bonglab/bowl-14mm;3;unico-destino;no;no;Quemador De 14Mm -Bonglab - verde;https://astrogrowshop.cl/quemador-de-14mm-bonglab?variant=verde
31393;Morado;no;4990;6020;bonglab/bowl-14mm;3;unico-destino;no;si-huerfana-mas-vieja-que-of3611;Quemador De 14Mm -Bonglab - Morado;https://astrogrowshop.cl/quemador-de-14mm-bonglab?variant=Morado
31394;azul;no;4990;6020;bonglab/bowl-14mm;3;unico-destino;no;no;Quemador De 14Mm -Bonglab - azul;https://astrogrowshop.cl/quemador-de-14mm-bonglab?variant=azul
31396;Ámbar;no;4990;6020;bonglab/bowl-14mm;3;unico-destino;no;no;Quemador De 14Mm -Bonglab - Ámbar;https://astrogrowshop.cl/quemador-de-14mm-bonglab?variant=%C3%81mbar
31397;Negro;no;4990;6020;bonglab/bowl-14mm;3;unico-destino;no;no;Quemador De 14Mm -Bonglab - Negro;https://astrogrowshop.cl/quemador-de-14mm-bonglab?variant=Negro
31398;Rosa;no;4990;6020;bonglab/bowl-14mm;3;unico-destino;no;no;Quemador De 14Mm -Bonglab - Rosa;https://astrogrowshop.cl/quemador-de-14mm-bonglab?variant=Rosa
31399;Negro;si;4990;10363;bonglab/quemador-hembra-14mm;1;unico-destino;no;si-huerfana-mas-vieja-que-of12325;Quemador Hembra 14Mm -Bonglab - Negro;https://astrogrowshop.cl/quemador-hembra-14mm-bonglab?variant=Negro
31400;MILK GREEN;si;4990;10363;bonglab/quemador-hembra-14mm;1;unico-destino;no;no;Quemador Hembra 14Mm -Bonglab - MILK GREEN;https://astrogrowshop.cl/quemador-hembra-14mm-bonglab?variant=MILK%20GREEN
31401;Morado;no;4990;10363;bonglab/quemador-hembra-14mm;1;unico-destino;no;no;Quemador Hembra 14Mm -Bonglab - Morado;https://astrogrowshop.cl/quemador-hembra-14mm-bonglab?variant=Morado
31402;Rosa;si;6990;10363;bonglab/quemador-hembra-14mm;1;unico-destino;no;no;Quemador Hembra 14Mm -Bonglab - Rosa;https://astrogrowshop.cl/quemador-hembra-14mm-bonglab?variant=Rosa
32678;Negro;si;12990;10524;smokus-focus/comet;2;unico-destino;no;no;CONTENEDOR HERMETICO CON LUPA - SMOKUS FOCUS - Negro;https://astrogrowshop.cl/contenedor-hermetico-con-lupa-smokus-focus?variant=Negro
32677;Blanco;no;24990;10524;smokus-focus/comet;2;unico-destino;no;si-huerfana-mas-vieja-que-of17954;CONTENEDOR HERMETICO CON LUPA - SMOKUS FOCUS - Blanco;https://astrogrowshop.cl/contenedor-hermetico-con-lupa-smokus-focus?variant=Blanco
31428;Rosa;no;65990;10214;yocan/vaporizer-hit-2;3;unico-destino;no;no;VAPORIZADOR YOCAN HIT 2 - Rosa;https://astrogrowshop.cl/vaporizador-yocan-hit-2?variant=Rosa
31430;Morado;no;65990;10214;yocan/vaporizer-hit-2;3;unico-destino;no;no;VAPORIZADOR YOCAN HIT 2 - Morado;https://astrogrowshop.cl/vaporizador-yocan-hit-2?variant=Morado
31426;verde;no;65990;10214;yocan/vaporizer-hit-2;3;unico-destino;no;no;VAPORIZADOR YOCAN HIT 2 - verde;https://astrogrowshop.cl/vaporizador-yocan-hit-2?variant=verde
31427;Blanco;no;65990;10214;yocan/vaporizer-hit-2;3;unico-destino;no;no;VAPORIZADOR YOCAN HIT 2 - Blanco;https://astrogrowshop.cl/vaporizador-yocan-hit-2?variant=Blanco
31425;azul;no;65990;10214;yocan/vaporizer-hit-2;3;unico-destino;no;si-huerfana-mas-vieja-que-of12335;VAPORIZADOR YOCAN HIT 2 - azul;https://astrogrowshop.cl/vaporizador-yocan-hit-2?variant=azul
56213;MAN GRAPE;no;14990;10843|10844;nasty/salt-gold-blend-30ml|nasty/salt-bronze-blend-30ml;2|2;WILDCARD-necesita-juicio;no;no;Esencia Salt 30Ml-Nasty - MAN GRAPE;https://astrogrowshop.cl/esencia-salt-30ml-nasty?variant=MAN%20GRAPE
56209;ALOE GRAPE;no;16990;10843|10844;nasty/salt-gold-blend-30ml|nasty/salt-bronze-blend-30ml;2|2;WILDCARD-necesita-juicio;no;no;Esencia Salt 30Ml-Nasty - ALOE GRAPE;https://astrogrowshop.cl/esencia-salt-30ml-nasty?variant=ALOE%20GRAPE
56210;ASAP GRAPE ICE;no;16990;10843|10844;nasty/salt-gold-blend-30ml|nasty/salt-bronze-blend-30ml;2|2;WILDCARD-necesita-juicio;no;no;Esencia Salt 30Ml-Nasty - ASAP GRAPE ICE;https://astrogrowshop.cl/esencia-salt-30ml-nasty?variant=ASAP%20GRAPE%20ICE
56212;MAN BANANA;no;14990;10843|10844;nasty/salt-gold-blend-30ml|nasty/salt-bronze-blend-30ml;2|2;WILDCARD-necesita-juicio;no;no;Esencia Salt 30Ml-Nasty - MAN BANANA;https://astrogrowshop.cl/esencia-salt-30ml-nasty?variant=MAN%20BANANA
56214;MAN ICE;no;14990;10843|10844;nasty/salt-gold-blend-30ml|nasty/salt-bronze-blend-30ml;2|2;WILDCARD-necesita-juicio;no;no;Esencia Salt 30Ml-Nasty - MAN ICE;https://astrogrowshop.cl/esencia-salt-30ml-nasty?variant=MAN%20ICE
56215;MAN STRAWBERRY;no;14990;10843|10844;nasty/salt-gold-blend-30ml|nasty/salt-bronze-blend-30ml;2|2;WILDCARD-necesita-juicio;no;no;Esencia Salt 30Ml-Nasty - MAN STRAWBERRY;https://astrogrowshop.cl/esencia-salt-30ml-nasty?variant=MAN%20STRAWBERRY
56216;GOLD BLEND (TABACO/ALMENDRA);si;15990;10843|10844;nasty/salt-gold-blend-30ml|nasty/salt-bronze-blend-30ml;2|2;WILDCARD-necesita-juicio;si;no;Esencia Salt 30Ml-Nasty - GOLD BLEND (TABACO/ALMENDRA);https://astrogrowshop.cl/esencia-salt-30ml-nasty?variant=GOLD%20BLEND%20(TABACO%2FALMENDRA)
56217;POMEGRANATE BERRY;no;18990;10843|10844;nasty/salt-gold-blend-30ml|nasty/salt-bronze-blend-30ml;2|2;WILDCARD-necesita-juicio;no;no;Esencia Salt 30Ml-Nasty - POMEGRANATE BERRY;https://astrogrowshop.cl/esencia-salt-30ml-nasty?variant=POMEGRANATE%20BERRY
31578;Negro;no;10990;10638;unknown/bateria-galaxy-510;2;unico-destino;no;si-huerfana-mas-vieja-que-of12658;Bateria Para Cartridge Rosca 510- Galaxy - Negro;https://astrogrowshop.cl/bateria-para-cartridge-rosca-510-galaxy?variant=Negro
31580;azul;no;10990;10638;unknown/bateria-galaxy-510;2;unico-destino;no;no;Bateria Para Cartridge Rosca 510- Galaxy - azul;https://astrogrowshop.cl/bateria-para-cartridge-rosca-510-galaxy?variant=azul
31579;Blanco;si;10990;10638;unknown/bateria-galaxy-510;2;unico-destino;no;no;Bateria Para Cartridge Rosca 510- Galaxy - Blanco;https://astrogrowshop.cl/bateria-para-cartridge-rosca-510-galaxy?variant=Blanco
31599;YELOW;no;39990;5775;bonglab/honey-waffle;3;unico-destino;no;no;Honey Waffle -Bonglab - YELOW;https://astrogrowshop.cl/honey-waffle-black-bonglab?variant=YELOW
31607;CLEAR;si;199990;10435;focus-v/aeris;3;unico-destino;no;no;VAPORIZADOR AERIS -FOCUS V - CLEAR;https://astrogrowshop.cl/vaporizador-aeris-focus-v?variant=CLEAR
31608;JADE;si;199990;10435;focus-v/aeris;3;unico-destino;no;no;VAPORIZADOR AERIS -FOCUS V - JADE;https://astrogrowshop.cl/vaporizador-aeris-focus-v?variant=JADE
31609;MIDNIGHT;si;199990;10435;focus-v/aeris;3;unico-destino;no;no;VAPORIZADOR AERIS -FOCUS V - MIDNIGHT;https://astrogrowshop.cl/vaporizador-aeris-focus-v?variant=MIDNIGHT
31610;GRAPE;no;199990;10435;focus-v/aeris;3;unico-destino;no;no;VAPORIZADOR AERIS -FOCUS V - GRAPE;https://astrogrowshop.cl/vaporizador-aeris-focus-v?variant=GRAPE
31611;BUBBLEGUM;si;199990;10435;focus-v/aeris;3;unico-destino;no;no;VAPORIZADOR AERIS -FOCUS V - BUBBLEGUM;https://astrogrowshop.cl/vaporizador-aeris-focus-v?variant=BUBBLEGUM
31606;Negro;si;199990;10435;focus-v/aeris;3;unico-destino;no;si-huerfana-mas-vieja-que-of17148;VAPORIZADOR AERIS -FOCUS V - Negro;https://astrogrowshop.cl/vaporizador-aeris-focus-v?variant=Negro
31629;Rosa;si;22990;5535;bonglab/color-cube;4;unico-destino;no;no;Color Cube-Bonglab - Rosa;https://astrogrowshop.cl/color-cube-bonglab?variant=Rosa
31626;AMBAR;si;22990;5535;bonglab/color-cube;4;unico-destino;no;si-huerfana-mas-vieja-que-of2605;Color Cube-Bonglab - AMBAR;https://astrogrowshop.cl/color-cube-bonglab?variant=AMBAR
31628;verde;si;22990;5535;bonglab/color-cube;4;unico-destino;no;no;Color Cube-Bonglab - verde;https://astrogrowshop.cl/color-cube-bonglab?variant=verde
31627;azul;si;22990;5535;bonglab/color-cube;4;unico-destino;no;no;Color Cube-Bonglab - azul;https://astrogrowshop.cl/color-cube-bonglab?variant=azul
31728;azul;si;55990;5530;bonglab/sheikh;4;unico-destino;no;no;The Sheikh 42Cm -Bonglab - azul;https://astrogrowshop.cl/the-sheikh-bonglab?variant=azul
31729;Rosa;no;55990;5530;bonglab/sheikh;4;unico-destino;no;no;The Sheikh 42Cm -Bonglab - Rosa;https://astrogrowshop.cl/the-sheikh-bonglab?variant=Rosa
31730;SKY BLUE;no;55990;5530;bonglab/sheikh;4;unico-destino;no;no;The Sheikh 42Cm -Bonglab - SKY BLUE;https://astrogrowshop.cl/the-sheikh-bonglab?variant=SKY%20BLUE
31732;Negro;no;55990;5530;bonglab/sheikh;4;unico-destino;no;no;The Sheikh 42Cm -Bonglab - Negro;https://astrogrowshop.cl/the-sheikh-bonglab?variant=Negro
31731;Verde azulado;si;55990;5530;bonglab/sheikh;4;unico-destino;no;no;The Sheikh 42Cm -Bonglab - Verde azulado;https://astrogrowshop.cl/the-sheikh-bonglab?variant=Verde%20azulado
31727;verde;si;55990;5530;bonglab/sheikh;4;unico-destino;no;no;The Sheikh 42Cm -Bonglab - verde;https://astrogrowshop.cl/the-sheikh-bonglab?variant=verde
31726;Morado;no;55990;5530;bonglab/sheikh;4;unico-destino;no;si-huerfana-mas-vieja-que-of2615;The Sheikh 42Cm -Bonglab - Morado;https://astrogrowshop.cl/the-sheikh-bonglab?variant=Morado
31636;Morado;no;30990;5761|10698;ozeta/case-antiolor-large|ozeta/case-grande-2023;5|2;WILDCARD-necesita-juicio;no;si-huerfana-mas-fresca-que-of17964;Estuche Grande -Ozeta - Morado;https://astrogrowshop.cl/estuche-grande-ozeta?variant=Morado
31638;CYAN;no;30990;5761|10698;ozeta/case-antiolor-large|ozeta/case-grande-2023;5|2;WILDCARD-necesita-juicio;no;no;Estuche Grande -Ozeta - CYAN;https://astrogrowshop.cl/estuche-grande-ozeta?variant=CYAN
31637;Negro;no;36990;5761|10698;ozeta/case-antiolor-large|ozeta/case-grande-2023;5|2;WILDCARD-necesita-juicio;no;si-huerfana-mas-vieja-que-of77543;Estuche Grande -Ozeta - Negro;https://astrogrowshop.cl/estuche-grande-ozeta?variant=Negro
31639;Rosa;si;30990;5761|10698;ozeta/case-antiolor-large|ozeta/case-grande-2023;5|2;WILDCARD-necesita-juicio;si;no;Estuche Grande -Ozeta - Rosa;https://astrogrowshop.cl/estuche-grande-ozeta?variant=Rosa
77545;PINK;si;30990;5761|10698;ozeta/case-antiolor-large|ozeta/case-grande-2023;5|2;WILDCARD-necesita-juicio;si;no;Estuche Grande -Ozeta - PINK;https://astrogrowshop.cl/estuche-grande-ozeta?variant=PINK
31644;Morado;no;28990;10699|5765;ozeta/case-pequeno-2023|ozeta/case-antiolor-small;2|5;WILDCARD-necesita-juicio;no;si-huerfana-mas-vieja-que-of77550;Estuche Pequeño -Ozeta - Morado;https://astrogrowshop.cl/estuche-pequeno-ozeta?variant=Morado
31645;Negro;no;28990;10699|5765;ozeta/case-pequeno-2023|ozeta/case-antiolor-small;2|5;WILDCARD-necesita-juicio;no;si-huerfana-mas-vieja-que-of77551;Estuche Pequeño -Ozeta - Negro;https://astrogrowshop.cl/estuche-pequeno-ozeta?variant=Negro
31647;Rosa;si;25990;10699|5765;ozeta/case-pequeno-2023|ozeta/case-antiolor-small;2|5;WILDCARD-necesita-juicio;si;no;Estuche Pequeño -Ozeta - Rosa;https://astrogrowshop.cl/estuche-pequeno-ozeta?variant=Rosa
31646;CYAN;no;22990;10699|5765;ozeta/case-pequeno-2023|ozeta/case-antiolor-small;2|5;WILDCARD-necesita-juicio;no;no;Estuche Pequeño -Ozeta - CYAN;https://astrogrowshop.cl/estuche-pequeno-ozeta?variant=CYAN
77553;PINK;no;25990;10699|5765;ozeta/case-pequeno-2023|ozeta/case-antiolor-small;2|5;WILDCARD-necesita-juicio;no;no;Estuche Pequeño -Ozeta - PINK;https://astrogrowshop.cl/estuche-pequeno-ozeta?variant=PINK
31650;azul;si;29990;10218;bonglab/handy-rig;4;unico-destino;no;no;Handy Rig-Bonglab - azul;https://astrogrowshop.cl/handy-rig-bonglab?variant=azul
31652;Negro;si;29990;10218;bonglab/handy-rig;4;unico-destino;no;no;Handy Rig-Bonglab - Negro;https://astrogrowshop.cl/handy-rig-bonglab?variant=Negro
31653;Verde azulado;si;29990;10218;bonglab/handy-rig;4;unico-destino;no;no;Handy Rig-Bonglab - Verde azulado;https://astrogrowshop.cl/handy-rig-bonglab?variant=Verde%20azulado
31649;Morado;si;29990;10218;bonglab/handy-rig;4;unico-destino;no;si-huerfana-mas-vieja-que-of17158;Handy Rig-Bonglab - Morado;https://astrogrowshop.cl/handy-rig-bonglab?variant=Morado
31651;Rosa;si;29990;10218;bonglab/handy-rig;4;unico-destino;no;no;Handy Rig-Bonglab - Rosa;https://astrogrowshop.cl/handy-rig-bonglab?variant=Rosa
31795;Storm;no;597990;10560|10561;puffco/new-peak-pro-onyx-3dxl|puffco/new-peak-pro-pearl-3dxl;3|4;WILDCARD-necesita-juicio;no;no;New Peak Pro Pearl + 3Dxl-Puffco - Storm;https://astrogrowshop.cl/new-peak-pro-pearl-3dxl-puffco?variant=Storm
31796;Daybreak;no;597990;10560|10561;puffco/new-peak-pro-onyx-3dxl|puffco/new-peak-pro-pearl-3dxl;3|4;WILDCARD-necesita-juicio;no;no;New Peak Pro Pearl + 3Dxl-Puffco - Daybreak;https://astrogrowshop.cl/new-peak-pro-pearl-3dxl-puffco?variant=Daybreak
31840;Canyon;si;350990;10648;puffco/new-peak-onyx;3;unico-destino;no;no;New Peak (Color a elección) -Puffco - Canyon;https://astrogrowshop.cl/new-peak-onyx-puffco?variant=Canyon
31842;Bliss;no;314990;10648;puffco/new-peak-onyx;3;unico-destino;no;no;New Peak (Color a elección) -Puffco - Bliss;https://astrogrowshop.cl/new-peak-onyx-puffco?variant=Bliss
31841;Sky;no;314990;10648;puffco/new-peak-onyx;3;unico-destino;no;no;New Peak (Color a elección) -Puffco - Sky;https://astrogrowshop.cl/new-peak-onyx-puffco?variant=Sky
31843;Cloud;no;314990;10648;puffco/new-peak-onyx;3;unico-destino;no;no;New Peak (Color a elección) -Puffco - Cloud;https://astrogrowshop.cl/new-peak-onyx-puffco?variant=Cloud
31844;Pine;no;350990;10648;puffco/new-peak-onyx;3;unico-destino;no;no;New Peak (Color a elección) -Puffco - Pine;https://astrogrowshop.cl/new-peak-onyx-puffco?variant=Pine
31761;SPINNER GREEN;si;59990;10164;bonglab/headshot;3;unico-destino;no;no;Headshot Black-Bonglab - SPINNER GREEN;https://astrogrowshop.cl/headshot-bonglab?variant=SPINNER%20GREEN
31758;Negro;si;59990;10164;bonglab/headshot;3;unico-destino;no;si-huerfana-mas-vieja-que-of183;Headshot Black-Bonglab - Negro;https://astrogrowshop.cl/headshot-bonglab?variant=Negro
31762;SPINNER SOLID PURPLE;no;59990;10164;bonglab/headshot;3;unico-destino;no;no;Headshot Black-Bonglab - SPINNER SOLID PURPLE;https://astrogrowshop.cl/headshot-bonglab?variant=SPINNER%20SOLID%20PURPLE
31759;azul;si;59990;10164;bonglab/headshot;3;unico-destino;no;no;Headshot Black-Bonglab - azul;https://astrogrowshop.cl/headshot-bonglab?variant=azul
31760;SOLID PURPLE;no;59990;10164;bonglab/headshot;3;unico-destino;no;no;Headshot Black-Bonglab - SOLID PURPLE;https://astrogrowshop.cl/headshot-bonglab?variant=SOLID%20PURPLE
31765;RAINBOW;si;47990;10167;bonglab/mercurial;4;unico-destino;no;no;Mercurial KH1-Bonglab - RAINBOW;https://astrogrowshop.cl/mercurial-bonglab?variant=RAINBOW
31766;SMOKEY GREY;si;47990;10167;bonglab/mercurial;4;unico-destino;no;no;Mercurial KH1-Bonglab - SMOKEY GREY;https://astrogrowshop.cl/mercurial-bonglab?variant=SMOKEY%20GREY
31763;azul;si;47990;10167;bonglab/mercurial;4;unico-destino;no;si-huerfana-mas-vieja-que-of182;Mercurial KH1-Bonglab - azul;https://astrogrowshop.cl/mercurial-bonglab?variant=azul
31764;KH1;no;50990;10167;bonglab/mercurial;4;unico-destino;no;no;Mercurial KH1-Bonglab - KH1;https://astrogrowshop.cl/mercurial-bonglab?variant=KH1
32322;Rosa;no;29990;10232;blazy-susan/pre-roll-pink-98mm-50u;2;unico-destino;no;si-huerfana-mas-vieja-que-of78335;Conos Pre Roll 98Mm Jar 50U-Blazy Susan - Rosa;https://astrogrowshop.cl/conos-pre-roll-98mm-jar-50u-blazy-susan?variant=Rosa
32321;Morado;no;29990;10232;blazy-susan/pre-roll-pink-98mm-50u;2;unico-destino;no;si-huerfana-mas-vieja-que-of12350;Conos Pre Roll 98Mm Jar 50U-Blazy Susan - Morado;https://astrogrowshop.cl/conos-pre-roll-98mm-jar-50u-blazy-susan?variant=Morado
78334;PURPLE;no;29990;10232;blazy-susan/pre-roll-pink-98mm-50u;2;unico-destino;no;si-huerfana-mas-vieja-que-of12350;Conos Pre Roll 98Mm Jar 50U-Blazy Susan - PURPLE;https://astrogrowshop.cl/conos-pre-roll-98mm-jar-50u-blazy-susan?variant=PURPLE
31776;Negro;no;99990;10460;focus-v/bateria-intercambiable-aeris;2;unico-destino;no;si-huerfana-mas-vieja-que-of17184;BATERIA INTERCAMBIABLE AERIS -FOCUS V - Negro;https://astrogrowshop.cl/bateria-intercambiable-aeris-focus-v?variant=Negro
31777;JADE;si;99990;10460;focus-v/bateria-intercambiable-aeris;2;unico-destino;no;no;BATERIA INTERCAMBIABLE AERIS -FOCUS V - JADE;https://astrogrowshop.cl/bateria-intercambiable-aeris-focus-v?variant=JADE
31779;GRAPE;si;99990;10460;focus-v/bateria-intercambiable-aeris;2;unico-destino;no;no;BATERIA INTERCAMBIABLE AERIS -FOCUS V - GRAPE;https://astrogrowshop.cl/bateria-intercambiable-aeris-focus-v?variant=GRAPE
31778;MIDNIGHT;no;99990;10460;focus-v/bateria-intercambiable-aeris;2;unico-destino;no;no;BATERIA INTERCAMBIABLE AERIS -FOCUS V - MIDNIGHT;https://astrogrowshop.cl/bateria-intercambiable-aeris-focus-v?variant=MIDNIGHT
31780;BUBBLEGUM;no;99990;10460;focus-v/bateria-intercambiable-aeris;2;unico-destino;no;no;BATERIA INTERCAMBIABLE AERIS -FOCUS V - BUBBLEGUM;https://astrogrowshop.cl/bateria-intercambiable-aeris-focus-v?variant=BUBBLEGUM
31781;CLEAR;no;99990;10460;focus-v/bateria-intercambiable-aeris;2;unico-destino;no;no;BATERIA INTERCAMBIABLE AERIS -FOCUS V - CLEAR;https://astrogrowshop.cl/bateria-intercambiable-aeris-focus-v?variant=CLEAR
32075;verde;no;4990;5750;bonglab/bowl-screen-14mm;2;unico-destino;no;si-huerfana-mas-vieja-que-of1188;Quemador Rejilla Pyrex 14Mm Cono-Bonglab - verde;https://astrogrowshop.cl/quemador-rejilla-pyrex-14mm-cono-bonglab?variant=verde
32076;Ámbar;no;4990;5750;bonglab/bowl-screen-14mm;2;unico-destino;no;no;Quemador Rejilla Pyrex 14Mm Cono-Bonglab - Ámbar;https://astrogrowshop.cl/quemador-rejilla-pyrex-14mm-cono-bonglab?variant=%C3%81mbar
32077;Rosa;no;5990;5750;bonglab/bowl-screen-14mm;2;unico-destino;no;no;Quemador Rejilla Pyrex 14Mm Cono-Bonglab - Rosa;https://astrogrowshop.cl/quemador-rejilla-pyrex-14mm-cono-bonglab?variant=Rosa
32116;Morado;no;36990;5780;ozeta/bag-chestbag-4x4-4x4;3;unico-destino;no;si-huerfana-mas-vieja-que-of1149;Bolso Chestbag 4X4 Con Clave-Ozeta - Morado;https://astrogrowshop.cl/bolso-chestbag-4x4-con-clave-ozeta?variant=Morado
32117;Rosa;no;36990;5780;ozeta/bag-chestbag-4x4-4x4;3;unico-destino;no;si-huerfana-mas-vieja-que-of78037;Bolso Chestbag 4X4 Con Clave-Ozeta - Rosa;https://astrogrowshop.cl/bolso-chestbag-4x4-con-clave-ozeta?variant=Rosa
32118;Rojo;no;36990;5780;ozeta/bag-chestbag-4x4-4x4;3;unico-destino;no;si-huerfana-mas-vieja-que-of78038;Bolso Chestbag 4X4 Con Clave-Ozeta - Rojo;https://astrogrowshop.cl/bolso-chestbag-4x4-con-clave-ozeta?variant=Rojo
32119;Negro;no;44990;5780;ozeta/bag-chestbag-4x4-4x4;3;unico-destino;no;si-huerfana-mas-vieja-que-of78039;Bolso Chestbag 4X4 Con Clave-Ozeta - Negro;https://astrogrowshop.cl/bolso-chestbag-4x4-con-clave-ozeta?variant=Negro
32159;Verde;no;24990;10717;bonglab/atrapa-cenizas-slits-14mm;3;unico-destino;no;si-huerfana-mas-vieja-que-of78083;Atrapa Ceniza Perc 14Mm -Bonglab - Verde;https://astrogrowshop.cl/atrapa-ceniza-perc-14mm-bonglab?variant=Verde
32160;Rosa;no;24990;10717;bonglab/atrapa-cenizas-slits-14mm;3;unico-destino;no;si-huerfana-mas-vieja-que-of78084;Atrapa Ceniza Perc 14Mm -Bonglab - Rosa;https://astrogrowshop.cl/atrapa-ceniza-perc-14mm-bonglab?variant=Rosa
32157;Negro;no;24990;10717;bonglab/atrapa-cenizas-slits-14mm;3;unico-destino;no;si-huerfana-mas-vieja-que-of78081;Atrapa Ceniza Perc 14Mm -Bonglab - Negro;https://astrogrowshop.cl/atrapa-ceniza-perc-14mm-bonglab?variant=Negro
32156;Morado;no;24990;10717;bonglab/atrapa-cenizas-slits-14mm;3;unico-destino;no;si-huerfana-mas-vieja-que-of12213;Atrapa Ceniza Perc 14Mm -Bonglab - Morado;https://astrogrowshop.cl/atrapa-ceniza-perc-14mm-bonglab?variant=Morado
32158;Transparente;no;24990;10717;bonglab/atrapa-cenizas-slits-14mm;3;unico-destino;no;si-huerfana-mas-vieja-que-of78082;Atrapa Ceniza Perc 14Mm -Bonglab - Transparente;https://astrogrowshop.cl/atrapa-ceniza-perc-14mm-bonglab?variant=Transparente
32182;Rosa;no;26990;10152|10719;blazy-susan/pre-roll-pink-king-size-50u|blazy-susan/pre-roll-purple-king-size-50u;2|2;WILDCARD-necesita-juicio;no;si-huerfana-mas-vieja-que-of78124;CONOS PRE ROLL KING SIZE JAR 50U-BLAZY SUSAN - Rosa;https://astrogrowshop.cl/conos-pre-roll-king-size-jar-50u-blazy-susan?variant=Rosa
32183;Morado;no;29990;10152|10719;blazy-susan/pre-roll-pink-king-size-50u|blazy-susan/pre-roll-purple-king-size-50u;2|2;WILDCARD-necesita-juicio;no;si-huerfana-mas-vieja-que-of78125;CONOS PRE ROLL KING SIZE JAR 50U-BLAZY SUSAN - Morado;https://astrogrowshop.cl/conos-pre-roll-king-size-jar-50u-blazy-susan?variant=Morado
32184;UNBLEACHED;no;29990;10152|10719;blazy-susan/pre-roll-pink-king-size-50u|blazy-susan/pre-roll-purple-king-size-50u;2|2;WILDCARD-necesita-juicio;no;no;CONOS PRE ROLL KING SIZE JAR 50U-BLAZY SUSAN - UNBLEACHED;https://astrogrowshop.cl/conos-pre-roll-king-size-jar-50u-blazy-susan?variant=UNBLEACHED
32179;PURPURA;si;3990;5705|5707;blazy-susan/pre-roll-pink-1-1-4-6u|blazy-susan/pre-roll-purple-1-1-4-6u;3|3;WILDCARD-necesita-juicio;no;si-huerfana-mas-vieja-que-of768;Conos Pre Roll 1 1/4 Pack 6U-Blazy Susan - PURPURA;https://astrogrowshop.cl/conos-pre-roll-1-14-pack-6u-blazy-susan?variant=PURPURA
78121;PURPLE;si;3990;5705|5707;blazy-susan/pre-roll-pink-1-1-4-6u|blazy-susan/pre-roll-purple-1-1-4-6u;3|3;WILDCARD-necesita-juicio;no;si-huerfana-mas-vieja-que-of768;Conos Pre Roll 1 1/4 Pack 6U-Blazy Susan - PURPLE;https://astrogrowshop.cl/conos-pre-roll-1-14-pack-6u-blazy-susan?variant=PURPLE
32180;ROSADO;no;3990;5705|5707;blazy-susan/pre-roll-pink-1-1-4-6u|blazy-susan/pre-roll-purple-1-1-4-6u;3|3;WILDCARD-necesita-juicio;no;si-huerfana-mas-vieja-que-of78122;Conos Pre Roll 1 1/4 Pack 6U-Blazy Susan - ROSADO;https://astrogrowshop.cl/conos-pre-roll-1-14-pack-6u-blazy-susan?variant=ROSADO
32195;14CM;si;6990;10399;bonglab/difusor-magenta-14mm-12cm;4;unico-destino;no;si-huerfana-mas-vieja-que-of772;Difusor Logo Magenta 14Mm -Bonglab (14Cm/12Cm) - 14CM;https://astrogrowshop.cl/difusor-logo-magenta-14mm-bonglab?variant=14CM
32196;12CM;no;3990;10399;bonglab/difusor-magenta-14mm-12cm;4;unico-destino;no;no;Difusor Logo Magenta 14Mm -Bonglab (14Cm/12Cm) - 12CM;https://astrogrowshop.cl/difusor-logo-magenta-14mm-bonglab?variant=12CM
78138;12 CM;si;3990;10399;bonglab/difusor-magenta-14mm-12cm;4;unico-destino;no;no;Difusor Logo Magenta 14Mm -Bonglab (14Cm/12Cm) - 12 CM;https://astrogrowshop.cl/difusor-logo-magenta-14mm-bonglab?variant=12%20CM
78137;14 CM;si;6990;10399;bonglab/difusor-magenta-14mm-12cm;4;unico-destino;no;si-huerfana-mas-vieja-que-of772;Difusor Logo Magenta 14Mm -Bonglab (14Cm/12Cm) - 14 CM;https://astrogrowshop.cl/difusor-logo-magenta-14mm-bonglab?variant=14%20CM
32233;Gris;si;228990;9244;davinci/iq3;3;unico-destino;no;no;Vaporizador Da Vinci Iq3 (Onyx/Blue/Purple/Grey) - Gris;https://astrogrowshop.cl/vaporizador-da-vinci-iq3-onyx?variant=Gris
32234;Morado;si;228990;9244;davinci/iq3;3;unico-destino;no;no;Vaporizador Da Vinci Iq3 (Onyx/Blue/Purple/Grey) - Morado;https://astrogrowshop.cl/vaporizador-da-vinci-iq3-onyx?variant=Morado
32235;azul;no;228990;9244;davinci/iq3;3;unico-destino;no;no;Vaporizador Da Vinci Iq3 (Onyx/Blue/Purple/Grey) - azul;https://astrogrowshop.cl/vaporizador-da-vinci-iq3-onyx?variant=azul
